,ProdDate,Actual_kWh,Production1,Production2,Feed,Weekday,BRP
651,2020-10-13,206884.0,15769.669365000002,,15769.669365000002,Tuesday,RP
652,2020-10-14,97384.0,2815.901874,,2815.901874,Wednesday,RP
653,2020-10-15,213638.0,19838.401095,,19838.401095,Thursday,RP
654,2020-10-16,70912.0,21952.834715,,21952.834715,Friday,RP
655,2020-10-17,207332.0,21952.834715,,21952.834715,Saturday,RP
656,2020-10-18,58514.0,21952.834715,,21952.834715,Sunday,RP
657,2020-10-19,204295.0,18263.61184,,18263.61184,Monday,RP
658,2020-10-20,166113.0,9798.884396,,9798.884396,Tuesday,RP
659,2020-10-21,196771.0,13956.17807,,13956.17807,Wednesday,RP
660,2020-10-22,152842.0,9153.6620465,,9153.6620465,Thursday,RP
661,2020-10-23,220156.0,18707.755075,,18707.755075,Friday,RP
662,2020-10-24,167039.0,10910.26352,,10910.26352,Saturday,RP
663,2020-10-25,55504.0,1008.0490475,,1008.0490475,Sunday,RP
664,2020-10-26,213222.0,18254.70026,,18254.70026,Monday,RP
665,2020-10-27,211870.0,17196.449695,,17196.449695,Tuesday,RP
666,2020-10-28,216133.0,19048.556275,,19048.556275,Wednesday,RP
667,2020-10-29,137868.0,8788.014202,,8788.014202,Thursday,RP
668,2020-10-30,210788.0,19882.79231,,19882.79231,Friday,RP
669,2020-10-31,164654.0,10418.05219,,10418.05219,Saturday,RP
670,2020-11-01,50475.0,1146.880513,,1146.880513,Sunday,RP
671,2020-11-02,209895.0,18826.3228,,18826.3228,Monday,RP
672,2020-11-03,214907.0,17544.75851,,17544.75851,Tuesday,RP
673,2020-11-04,208643.0,16661.265144999998,,16661.265144999998,Wednesday,RP
674,2020-11-05,149762.0,7223.4395785,,7223.4395785,Thursday,RP
675,2020-11-06,206550.0,17231.575445000002,,17231.575445000002,Friday,RP
676,2020-11-07,211192.0,15841.63607,,15841.63607,Saturday,RP
677,2020-11-08,52166.0,593.9978306,,593.9978306,Sunday,RP
678,2020-11-09,213924.0,16744.600850000003,,16744.600850000003,Monday,RP
679,2020-11-10,145766.0,7216.7062195,,7216.7062195,Tuesday,RP
680,2020-11-11,60545.0,0.0012,,0.0012,Wednesday,RP
681,2020-11-12,106773.0,6200.6020690000005,,6200.6020690000005,Thursday,RP
682,2020-11-13,208296.0,15964.940245,,15964.940245,Friday,RP
683,2020-11-14,196981.0,13771.70244,,13771.70244,Saturday,RP
684,2020-11-15,43629.0,566.2879724,,566.2879724,Sunday,RP
685,2020-11-16,195140.0,15801.087715,,15801.087715,Monday,RP
686,2020-11-17,205036.0,15714.92801,,15714.92801,Tuesday,RP
687,2020-11-18,206738.0,15690.542235,,15690.542235,Wednesday,RP
688,2020-11-19,139331.0,8274.6059625,,8274.6059625,Thursday,RP
689,2020-11-20,207246.0,14474.849105,,14474.849105,Friday,RP
690,2020-11-21,211192.0,1748.626504,,1748.626504,Saturday,RP
691,2020-11-22,52109.0,2074.3723425,,2074.3723425,Sunday,RP
692,2020-11-23,57797.0,0.0024,,0.0024,Monday,RP
693,2020-11-24,184002.0,13319.74796,,13319.74796,Tuesday,RP
694,2020-11-25,175499.0,10102.876045,,10102.876045,Wednesday,RP
695,2020-11-26,211280.0,15926.788985,,15926.788985,Thursday,RP
696,2020-11-27,169352.0,10329.116375,,10329.116375,Friday,RP
697,2020-11-28,153897.0,15004.21768,,15004.21768,Saturday,RP
698,2020-11-29,15428.0,3493.4248395,,3493.4248395,Sunday,RP
699,2020-11-30,80265.0,0.0024004164999999,,0.0024004164999999,Monday,RP
700,2020-12-01,70748.0,99.1457401,,99.1457401,Tuesday,RP
701,2020-12-02,195979.0,14255.80088,,14255.80088,Wednesday,RP
702,2020-12-03,121988.0,4351.0482905,,4351.0482905,Thursday,RP
703,2020-12-04,178017.0,11353.935710000002,,11353.935710000002,Friday,RP
704,2020-12-05,201111.0,15166.000525,,15166.000525,Saturday,RP
705,2020-12-06,106283.0,3776.993581,,3776.993581,Sunday,RP
706,2020-12-07,195781.0,0.0012,,0.0012,Monday,RP
707,2020-12-08,178625.0,0.0012,,0.0012,Tuesday,RP
708,2020-12-09,172488.0,3250.7622545,,3250.7622545,Wednesday,RP
709,2020-12-10,109290.0,2699.546131,,2699.546131,Thursday,RP
710,2020-12-11,197981.0,8192.01454,,8192.01454,Friday,RP
711,2020-12-12,162771.0,5876.38387,,5876.38387,Saturday,RP
712,2020-12-13,37308.0,5.70515134,,5.70515134,Sunday,RP
713,2020-12-14,193542.0,5344.97466,,5344.97466,Monday,RP
714,2020-12-15,203095.0,8881.551415,,8881.551415,Tuesday,RP
715,2020-12-16,182224.0,6880.53542,,6880.53542,Wednesday,RP
716,2020-12-17,38862.0,2.7269370095,,2.7269370095,Thursday,RP
717,2020-12-18,62675.0,0.0,,0.0,Friday,RP
718,2020-12-19,56109.0,0.0,,0.0,Saturday,RP
719,2020-12-20,31263.0,0.0,,0.0,Sunday,RP
720,2020-12-21,201540.0,0.0,,0.0,Monday,RP
721,2020-12-22,196820.0,5706.10693,,5706.10693,Tuesday,RP
722,2020-12-23,193640.0,8424.671255,,8424.671255,Wednesday,RP
723,2020-12-24,158333.0,5312.44161,,5312.44161,Thursday,RP
724,2020-12-25,32964.0,35.99880123,,35.99880123,Friday,RP
725,2020-12-26,39932.0,31.079158445,,31.079158445,Saturday,RP
726,2020-12-27,25444.0,1.756528989,,1.756528989,Sunday,RP
727,2020-12-28,98483.0,2854.2611545,,2854.2611545,Monday,RP
728,2020-12-29,182912.0,6835.172665,,6835.172665,Tuesday,RP
729,2020-12-30,193868.0,7043.99212,,7043.99212,Wednesday,RP
730,2020-12-31,17997.0,4681.9446185,,4681.9446185,Thursday,RP
